Date,AAPL,META,GOOGL,MSFT,GFS,V,C
2025-07-31,3.15954959422533,2.360630969051476,3.057883567570004,5.846006988129588,0.6014700654371261,-1.3701649744511826,6.83876585234696
2025-08-01,1.3414785662047353,1.6938360154583363,3.080289458842887,4.312455440322651,-0.285495057647906,-0.23113460367638575,5.412459503629934
2025-08-04,0.5043366906765049,2.806728586177384,6.083820582669945,5.502361755738089,-0.7747378559893914,0.4162767069124809,5.687708465819581
2025-08-05,0.25982988088299286,1.9647680809987724,6.435510454569869,3.852350168235861,-2.7297204583482806,-0.9761036076427466,5.052512188642187
2025-08-06,2.4180882795730656,1.7999133814801505,6.3542026139428245,3.1822036670227893,-2.9600679721532077,-1.8873375693070489,4.656008086319494
2025-08-07,3.1746003401581615,1.6194098546135982,5.697813221079089,2.5680056381800576,-3.2871657843325717,-2.0587847911283554,3.641403391301889
2025-08-08,4.333274386207551,1.3275997360354514,5.876567819998405,2.2050670358244933,-3.387803372601375,-1.4115473308076238,3.518521229251289
2025-08-11,4.008941774031967,1.0157781178807541,4.91963868907318,2.3301607453876247,-3.5973933942833116,-1.9221933300174856,3.343518997533408
2025-08-12,3.755414673981396,1.5170466526836675,6.112453030087194,2.8109293324828593,-2.6295480751431874,-2.7775284348762006,4.016856198111033
2025-08-13,3.8409859384220657,1.812285822320858,5.859222619789613,2.4934051341086385,-2.932044855223771,-1.8366395243223246,3.1866809000593914
2025-08-14,3.1001082214067437,2.0383046356631733,5.467443918489994,2.752983076996544,-3.1893378701559953,-1.223177552591403,3.27428250601117
2025-08-15,2.7428380643176333,1.962454164904853,5.45672218278086,1.8699125006084591,-3.3341752077642184,-2.0668434752382003,1.954295426898482
2025-08-18,3.285443168659705,1.478524287751947,6.291090925316739,1.6907602828261317,-2.5344335272881025,-2.0115046219697406,2.5697467792324358
2025-08-19,3.2238076137657568,0.9712269121410332,6.600355681808133,1.1048555728379232,-4.731275803288742,-1.7651154550201729,3.2848862790991307
2025-08-20,2.2858929239310357,0.5297434887752149,5.372241969374216,0.12506342455076355,-4.525323701194925,-2.0280059455691797,2.9768413949742585
2025-08-21,1.9211405301060926,0.4475478237113783,5.214185137079827,0.25065548157156076,-4.9453949821760546,-1.7998456307921296,2.278810711597331
2025-08-22,2.5260194703809,1.1494491278397043,5.557702693669801,0.35298725175023543,-3.3180128109988924,0.2994228013313678,3.2431799337072817
2025-08-25,2.8705404260682656,1.0124657649895945,5.701612243372829,0.11287732136663686,-2.9537572564628087,-0.271793787220535,2.8690062479335094
2025-08-26,3.098488908288506,1.3405419331304311,5.267359870515695,-0.33957639620044,-3.2504818560002326,0.6148250782066653,2.0876325856570013
2025-08-27,3.1025174358941228,1.3750695988576653,5.112828232562341,0.10229986234549186,-3.0591080678409264,0.047189896373680484,2.776310570717703
2025-08-28,3.4186203073651495,1.521713365900436,5.659809720598187,-0.1832592126065426,-3.482030504053855,-0.014232338300961489,1.704948682846091
2025-08-29,3.1711971143545616,1.0891583264148132,5.5824360427261945,-0.2991462941669208,-3.5352967142885086,0.39630614277136555,1.4598810698077316
2025-09-02,2.59378471713339,0.7409668136480185,4.37440493362298,-0.4402522847391025,-3.804527730782992,-0.1543496333842869,1.0564388524257151
2025-09-03,3.2962836962054194,1.0322044485459738,4.911023606072245,0.0064380236212184284,-3.6283046098654954,-0.17243067893514943,0.6270315139890871
2025-09-04,3.50309629508246,1.0973196091496749,5.279071225552171,0.1891826231074723,-3.474146695479859,-0.6887588756549842,0.6411379679665068
2025-09-05,3.5500656362985357,1.1657334524888938,5.3136505551407875,-1.3424909982946283,-3.079014853785664,-1.5685049031617808,0.22338403828165085
2025-09-08,3.2807189758504234,1.2228128078850349,5.073090029594946,-1.3009304349200603,-3.7196348077305195,-2.174212565001232,0.14334595405046632
2025-09-09,2.757356689339816,1.436589907805933,5.730905926497513,-1.1820785358208339,-4.575412841196473,-1.688353640969317,0.8886589035747499
2025-09-10,2.076846571233253,1.5843550384299554,5.2580334860567355,-1.017070703565528,-4.600776954455777,-1.9161980234203768,1.2434862763644459
2025-09-11,2.7842309835056676,1.6982913666566801,5.285706221592513,-1.0182807389473425,-3.9379510028317735,-1.0256853550623375,1.340282482478129
2025-09-12,3.4696982540235823,-0.8033992033218882,6.176554185311178,-2.3101177880753494,-3.382271768047081,-0.8610727468921585,2.4769652305104635
2025-09-15,4.6911997613468195,0.6865160045635741,7.516177309795184,-0.895166347074068,-2.5434771568282444,-0.05736542952758437,3.53115778756931
2025-09-16,4.730461677448117,0.09586628149482126,6.762171648483408,-2.8723458649652795,-2.446978867509571,-0.3334360883155609,3.502567044960374
2025-09-17,4.911076591180867,0.5983916094220948,6.608219161188585,-2.009894822655734,-0.4867199422988378,1.2851819567912814,4.199117074442155
2025-09-18,3.7016685615173177,0.3869758787147349,6.679447729154782,-1.885938363964342,-0.03389082522180755,-0.21347593417609956,4.148294711104699
2025-09-19,3.706241315672709,0.8396458307964912,6.913092210218152,-0.33501348517941376,0.5828550184377855,1.4013391501037997,4.788160037135293
2025-09-22,3.7162567247265144,-0.23666047015559064,6.0304223941513,-0.8206675020129012,0.8073675873131559,1.119814980352882,4.504984858756285
2025-09-23,3.7903583227374917,-0.56537214002959,5.987508305998227,-1.3195737681563262,1.347374065603011,0.39965248915457996,4.494842650771363
2025-09-24,3.130192500554937,-1.7231697122492804,5.0817131676865985,-2.0675002302842427,0.3107598950108524,0.18948352164844626,2.687941949446713
2025-09-25,3.186021337866433,-1.8354369721954114,5.122547558707186,-1.5633799258683494,-0.5970075904110331,-1.2276068673252643,3.5067165456021487
2025-09-26,3.0731767630480182,-2.2521190666039064,5.07442450003524,-1.2516901132917506,1.8023272259106617,-1.297307087749466,3.674087141888456
2025-09-29,3.1122969916908096,-2.4565084963905055,4.644843821083025,-0.6469132383810586,2.660489963865982,-0.7236437206957221,4.708716069259607
2025-09-30,3.2453299468996555,-2.0730030631820227,4.58965528720726,0.05581931400947551,1.4368838019134054,-0.2949833922497362,3.4437994220749704
2025-10-01,3.4045732650359706,-2.1593768372242987,5.066666518086035,1.0942136021827138,0.9199173845499522,0.65612561036942,2.1510303408593234
2025-10-02,4.446268607378587,-1.28226612355589,5.503486510843432,1.1134970191517646,1.75430743582827,0.19413059778157696,1.781937625610351
2025-10-03,4.765539357305748,-1.7050073146597051,5.4013772454853255,1.3734661572372606,2.0710212309595715,0.7475192550155032,2.2284140811533137
2025-10-06,4.139209916278592,-2.426150719998746,5.208519613065201,2.128539552276621,1.0295987331332743,-0.19663615946904234,1.2541178015066652
2025-10-07,4.208684679915306,-2.498254259304636,4.307232774544546,1.9568519225602077,0.4067967939683853,0.407906575143238,1.2626084946532399
2025-10-08,4.101575113940639,-2.2294267314920453,4.361586566608517,2.2986126204893162,1.4173730920324261,-0.06458322372764776,0.3905558486755904
2025-10-09,3.2926696881399824,-0.8162872373533221,3.945375970764795,1.5439718824230824,0.957649990030176,-0.5355926909233165,-0.5281472755938653
2025-10-10,1.6709732995211433,-2.3286159203874908,2.872748823139867,0.031055188373146993,-0.22133123152209763,-0.9225373755419413,-1.3863053324210015
2025-10-13,2.023995854543732,-1.1655585415969345,3.42375791845068,0.6281253593129095,0.7041594773099864,-1.2345912920417905,-0.24832839914645707
2025-10-14,2.3830872869219673,-1.3429510714936075,3.75130352799643,0.7386239899495287,1.223722488794953,-0.2975145708183958,1.911122694431144
2025-10-15,1.5120149428409462,-0.9645893187861508,3.0375878694140384,0.7017551917309448,1.1690369893509776,-0.7521875059072207,1.789983525829786
2025-10-16,1.0635510774522423,-1.849302562131708,2.8489566691967836,0.26097106337571796,0.8270540326239494,-1.9304486202404594,-0.30094913988859723
2025-10-17,1.698972890079035,-1.7811984292363472,2.7076981401579894,1.9722257130143122,0.8571438231001696,-0.21283030436918207,0.6020876499728626
2025-10-20,3.0082689603257076,-0.9491797697380906,3.2663568962354006,1.9608417931023432,1.5591255676083897,0.2050178638433594,1.1972948089455937
2025-10-21,3.5947887620954337,-1.5706847506733594,1.5410901925350957,2.033160337358384,2.013709769950815,0.3360073239834433,0.31511835661168364
