Date,AAPL,META,GOOGL,MSFT,GFS,V,C
2025-04-04,0.4252393422310994,0.4694654779587726,0.33903504844787113,0.25976630812692586,0.50420182463945,0.3161343973390884,0.5125917443676283
2025-04-07,0.4305348077723019,0.47694360227919846,0.3414684831582999,0.25913422940882125,0.510435585688279,0.31541406726423954,0.5164592819950933
2025-04-08,0.4446455300583474,0.4764692181760458,0.3393138443870302,0.25748260993441047,0.5288484682658949,0.31509102697954267,0.5168202491159675
2025-04-09,0.6497967933957058,0.6507733918895439,0.45040584114348686,0.398590069860722,0.7857725103928751,0.39572035458156074,0.5909239740974703
2025-04-10,0.6582919148352134,0.6744415225835605,0.4572201242628284,0.40095094035152756,0.7920357653803111,0.39769445961984323,0.5987527231319959
2025-04-11,0.6684152691933541,0.6716570887595288,0.4645435674436371,0.40338620272383496,0.7915287242605695,0.4019173443575941,0.5959474260144871
2025-04-14,0.6724852865284555,0.672151978976972,0.463506916723497,0.3984874737917373,0.7808176121083453,0.40255834815986735,0.5980190195594881
2025-04-15,0.6724009462833337,0.6713378792385779,0.4597566329852032,0.3988174988252916,0.778537418498091,0.39604113712084615,0.5768728845673481
2025-04-16,0.6797225643277448,0.6701868953364293,0.459952142789565,0.40066619464426695,0.7890555106771574,0.3974816002396875,0.5827805332089356
2025-04-17,0.682006929840063,0.6618668635525428,0.46097248596746293,0.4006675884363997,0.7889262840089706,0.39196407539769196,0.580323890978327
2025-04-21,0.6802603130454945,0.6663543184186496,0.46259562449513164,0.4049930730140483,0.776232634011405,0.3997866743754005,0.5805567234576207
2025-04-22,0.677762125188624,0.6666971172249251,0.4549032185142593,0.40003014886680355,0.7780128810377103,0.41321802774334226,0.5752886642059409
2025-04-23,0.6778622166838076,0.6775552702583294,0.46137726000083856,0.4048626564739363,0.7723788392006314,0.4061867067133723,0.5809387997724444
2025-04-24,0.6785789388458502,0.6782326067682201,0.4642578919637645,0.4167310852349356,0.7919307987377726,0.4062877447291532,0.5863315561853569
2025-04-25,0.6713432626313214,0.671437182204503,0.46093712627338357,0.4162115048932025,0.7918179311553802,0.4043433589672105,0.5853940702728557
2025-04-28,0.6694125148143528,0.6651816965320548,0.45884932695598046,0.40979398181197757,0.7856697756892985,0.403873596727305,0.5817906831790148
2025-04-29,0.669531202479842,0.6659176505760773,0.4584699568517913,0.41027034128034545,0.7823026217843513,0.4045797466364806,0.58027625085594
2025-04-30,0.669433849855921,0.6580167480569609,0.4545939367208893,0.4081230022579407,0.7834637595712304,0.40575202576051655,0.5805454211076144
2025-05-01,0.6686683453099675,0.6699133041767511,0.453115597440574,0.4618294313664616,0.783612363352791,0.40459815007584754,0.5781964718089905
2025-05-02,0.6774999352446063,0.681505424522107,0.4553201697924015,0.4649376117942267,0.7900756681479273,0.40671932069565975,0.5878049234701361
2025-05-05,0.6805064672075433,0.6798646531795813,0.45488544966349587,0.46449039801028336,0.789993232072932,0.4050346675096318,0.5878333517523427
2025-05-06,0.6793058223392404,0.673249047635024,0.4503455305285201,0.46549486925921857,0.788272455511838,0.399311834570361,0.5823330877116849
2025-05-07,0.6779470859930091,0.6740431752304715,0.4928572952514967,0.46557999567809394,0.7880136680233217,0.39961136617334947,0.5831102843380174
2025-05-08,0.6782447221801043,0.6703044509107191,0.489314318211344,0.46335975160525644,0.79012919617718,0.3996685806888587,0.5842112019243081
2025-05-09,0.6775160797240479,0.6696193678132176,0.4878065239820827,0.46337513067372194,0.7892904154008497,0.3970577399322638,0.5814628663425574
2025-05-12,0.7000673214306788,0.6942940449215862,0.4791863051279808,0.45490425057496364,0.8115507367719564,0.3929333210763614,0.5935333384119582
2025-05-13,0.6983317666915277,0.6969076588028597,0.47944295212187393,0.4530874117745726,0.8125663398294789,0.38805047131204534,0.5934826069070429
2025-05-14,0.6981847943927537,0.6960559363252269,0.48857218022769644,0.451776465542944,0.8080221555572648,0.38620673967919394,0.5931696622602738
2025-05-15,0.6981555519646709,0.7005282351861526,0.48951878701350987,0.45154532870613423,0.8048025004535895,0.3886358797963195,0.5919258561811905
2025-05-16,0.6420499410239149,0.6427352680296687,0.4738672113888976,0.44284287077331325,0.7695179353262076,0.3833489850061492,0.46100921170603165
2025-05-19,0.6032765249188016,0.6196565498689044,0.46029481335650346,0.42407521494696293,0.7248943802096525,0.2987369452761168,0.38470544359305775
2025-05-20,0.5922410970942967,0.6194192679717294,0.4639006131412359,0.4230871512139457,0.7242004452937938,0.2988083265684444,0.38631628047306704
2025-05-21,0.5755370829005996,0.6176103591490454,0.46559791223826297,0.4242772494813644,0.709764560491347,0.30578994598740494,0.4039189210558124
2025-05-22,0.3691492315150756,0.454388062214922,0.3780413758322309,0.32037655500549933,0.4505440361332632,0.21345404640752616,0.3172726767164797
