Date,AAPL,META,GOOGL,MSFT,GFS,V,C
2025-03-28,-0.026580319174888345,-0.042882365880991036,-0.048755011569955764,-0.030160316854269675,-0.029721253413633075,-0.02003653028675334,-0.02115493360438736
2025-03-31,0.019412487140306967,-0.000658789737373433,0.0020086953457216783,-0.00900192586932591,0.0005421176201585443,0.022196293596396188,0.009384139365266497
2025-04-01,0.004772047118026368,0.016725683166087135,0.015713970233534935,0.0181143596095672,-0.025196415040617093,-0.011727489023281246,-0.006338777618318692
2025-04-02,0.0031363356171891787,-0.0035325175883380577,-0.0001912788733801074,-0.00013070900402001318,0.033351850341800215,-5.7732077614724986e-05,0.01729509997067713
2025-04-03,-0.09245625520057743,-0.0895825092724234,-0.04024434526695675,-0.023630293388542056,-0.07557831049984343,-0.02003872453670441,-0.1213768536861981
2025-04-04,-0.07288724643046629,-0.05058130701628394,-0.03397014996984016,-0.03556582917030027,-0.08233915084079302,-0.07737397261231516,-0.07803327246516334
2025-04-07,-0.03673429969943287,0.022823968180742726,0.007898230884671342,-0.005502397835490558,0.021242776876897684,-0.0025867444939928763,0.012385939583452243
2025-04-08,-0.04981826186352978,-0.011234696632030472,-0.013969373345635971,-0.009221489003382377,-0.057125019287773804,-0.012967660064097442,-0.0013592595396572094
2025-04-09,0.1532887171856685,0.14755602793378486,0.09682106767546372,0.10133684947503419,0.1913072147083903,0.0783729327847078,0.09154335527644775
2025-04-10,-0.042393935513532766,-0.06739851414686471,-0.03711165749115031,-0.023406510609056852,-0.06550577664511747,-0.023523836771818907,-0.03990654490336065
2025-04-11,0.04059450740721626,-0.004978844705657237,0.028268569303755875,0.01861804798107558,-0.014196976724609844,0.02707868536351965,0.0008118867991266931
2025-04-14,0.022054074005721125,-0.022241991879533685,0.01228202362260622,-0.001647477695463806,0.009900870942418871,0.0053389336659623865,0.025632539155666878
2025-04-15,-0.001876449715328632,-0.018740179615247876,-0.01735087629404153,-0.005363495758925474,-0.008318400412027138,0.001879670220780616,0.017557798236812028
2025-04-16,-0.03893338032138549,-0.03683466582500228,-0.019064751268838553,-0.036605948501585495,-0.052726180291893576,-0.013340997304001068,-0.03466500919582116
2025-04-17,0.013949572360662854,-0.0016522594675669744,-0.01415247142916809,-0.010306522834173992,0.0025300029340109553,-0.005191148471625828,0.018518584187132037
2025-04-21,-0.01939270154435302,-0.03354072592069657,-0.023088094753279775,-0.023546659558688066,-0.01072552787226666,-0.028852198149435515,-0.008853785766212652
2025-04-22,0.03406499428742693,0.0322287234069456,0.025733145489501785,0.021441257921457346,0.011160669148006397,0.035301327358629786,0.02966990801850522
2025-04-23,0.024331715299455325,0.03995765557042463,0.02561565572235036,0.020636979897933783,0.0441501747338513,0.008962150440107619,0.02711061565668338
2025-04-24,0.018426186879465067,0.024756396703073502,0.025297585293253766,0.03448254289934671,0.05829056046210623,0.004007372511309892,0.02805427985596709
2025-04-25,0.00436713498115382,0.026483982574512455,0.016825803502671155,0.011748088666825973,0.0071346274023942335,-0.0016084450431423924,0.003961339468365299
2025-04-28,0.004109347264288132,0.004513394162888984,-0.00833546175370492,-0.001760826875303434,-0.0017001977429782489,0.006981525018770585,-0.002192086193017584
2025-04-29,0.005091920047891385,0.008549582001856182,-0.002801841897209112,0.007362759264015528,-0.016463163314246132,0.011881060319341774,0.008787377598418633
2025-04-30,0.006107585626286438,-0.009811867816165054,-0.00849141722783786,0.0030960151845991213,0.012121096524791763,0.011653870632933439,-0.007259026855373607
2025-05-01,0.003858818787250806,0.04227698760668308,0.01574303434695623,0.07625362173242944,0.0031366555702732057,-0.00882780767890412,-0.003509695685288361
2025-05-02,-0.037361738907832676,0.04335835347303574,0.01692483031904679,0.023225213810350143,0.03467885335523957,0.015038775075233879,0.03595533733896383
2025-05-05,-0.03145845887412513,0.0037686841898079138,0.0010974817883404597,0.002044703245095647,-0.014285742772250032,0.00299189241915343,0.002998723077644705
2025-05-06,-0.0019106203280501166,-0.0199576800606861,-0.005968047629435036,-0.006557113423069083,-0.027034583620096364,-0.002696203363900307,-0.010962518670017185
2025-05-07,-0.01138482578047606,0.016175416559757405,-0.07259675888520789,9.238729407989865e-05,0.010885092355474413,0.006183563509744694,0.011228012403364795
2025-05-08,0.006318587695328448,0.0020107408597389576,0.01915692254503698,0.011122573315239803,0.018418772798438177,0.004058674159982845,0.019786456299443644
2025-05-09,0.0052660730415103885,-0.009230724140860458,-0.009917039235880276,0.0012780210205656228,0.012242693558401019,0.0036156488841201373,-0.0026523020725159885
2025-05-12,0.0631461764895409,0.07922484059864265,0.03738155683250999,0.024001128949223682,0.07256731675430461,0.009388948005749853,0.04842564801110183
2025-05-13,0.010152222286661461,0.02596076907720568,0.006752347097596756,-0.0002670474613925,0.017427019546140787,0.0024771580846947305,0.008810492390379787
2025-05-14,-0.0028178117705190964,0.005075924008173249,0.03660752940760692,0.008460522957258299,0.008312242876612252,0.0008983861523128578,-0.0037051155084162346
2025-05-15,-0.004144435260722168,-0.023477273420113964,-0.008526289926654163,0.002256121922437071,-0.012240751869323607,0.01638329020889051,0.008898982988177151
2025-05-16,-0.0008985839062412015,-0.005497876942923474,0.013600752250026993,0.0025158679238583836,0.0,0.00778364056733416,-0.003159668816664407
2025-05-19,-0.011739086232724016,0.00014058737385647113,0.0021060515170900906,0.010126044493597108,-0.01036921012017289,0.007613923908273756,0.005414769443385037
2025-05-20,-0.009196216850536953,-0.0051997576763647135,-0.01537171768800416,-0.0015254305461517292,-0.00025559082973691805,-0.0028810613274786734,-0.003021122027380141
2025-05-21,-0.023059187120571645,-0.0025113150093010184,0.027930317156814377,-0.012222558293097152,-0.03502050132046708,-0.023280098537615257,-0.03267462486985784
2025-05-22,-0.003612234385890978,0.0016836966572641998,0.01370422936546567,0.005059984510917381,-0.007152315468145876,-0.0009209562355210199,0.0
2025-05-23,-0.030244253294404055,-0.014939399753492122,-0.014045647277687423,-0.010288879051247424,-0.024813225294255892,-0.01237528606635796,-0.004494806625865211
2025-05-27,0.02529826078968056,0.024335644051649785,0.026295430638285433,0.02334617481594825,0.016415967473471627,0.016292312256557917,0.03256261559031448
2025-05-28,0.001048808584207972,0.0019618700916277376,-0.003123272362163143,-0.007228237481107569,-0.01103640280212026,0.0011968728753388724,-0.005830113191637842
2025-05-29,-0.0023449833682671617,0.0022839700552919062,-0.002900791748859044,0.0028861960236381545,0.004627072993688142,0.007422155395500063,0.006664089103542548
2025-05-30,0.004501099934317354,0.0037825833956797172,-0.0006982011336318372,0.0036626165043416314,-0.03007314053234944,0.00769873924413389,-0.0027804630427538113
2025-06-02,0.004231977503895257,0.036155139891479005,-0.015779736699886526,0.0034973016005170887,0.0033519541149793497,0.0003559406460129644,0.00637303457010252
2025-06-03,0.007783842130602903,-0.006036796424890967,-0.01686099535906138,0.002164620205638901,0.026447616643031413,0.0014780678474819453,0.00963046041753124
2025-06-04,-0.0022136789123287093,0.03164147200711653,0.011252957131504093,0.0019438705388599153,0.022782743121680493,0.005849234947745474,-0.0016986169642704274
2025-06-05,-0.010797773237320563,-0.004840585377672957,0.000952162408784929,0.00821359076121242,-0.005303597608564026,-0.0033424101946143425,0.003533836667362067
2025-06-06,0.016398234280647683,0.019120133016159224,0.03251878718237222,0.005773144721488155,0.005865134596431787,0.009406470844167014,0.0207383903339029
2025-06-09,-0.012112573294913775,-0.005231539219811898,0.015103487150444739,0.005038626285545522,0.01749270487603849,-0.009615831980203882,-0.0011501156097487586
2025-06-10,0.006056094961710334,0.012016389396955596,0.01425421159208251,-0.003871080751972955,0.028132415372089437,0.011018444859581589,-0.0017909401961919702
2025-06-11,-0.019193789486923962,-0.01175976564749337,-0.006999053672491873,0.003610009023552907,-0.02330889615546361,0.007040630844771911,0.004485533531910502
2025-06-12,0.0021129385173963566,-0.0011236946033259532,-0.009303568861647182,0.013224082049501096,-0.016861179479876753,-0.005116358934792786,-0.001913758715690217
2025-06-13,-0.013805233102505254,-0.015129139126405233,-0.0058622599704578615,-0.008165017019365006,-0.031134584643564223,-0.0499460854384306,-0.023903971604708363
2025-06-16,0.010028016154186137,0.02898092518733031,0.01202266218469128,0.008800750769422105,0.02396506228207107,0.007453551725839391,0.02239388464784997
2025-06-17,-0.014010749776737996,-0.00696470612039779,-0.004638826493848058,-0.002295768919517105,-0.026595769540652014,0.006638873030406778,-0.00909429526032679
2025-06-18,0.004804711498842984,-0.002093869391767922,-0.014947308970394424,0.004602103204535579,0.0144809393671399,-0.04879270828605731,0.012797346551358002
2025-06-20,0.02248452676471091,-0.019288070960555737,-0.03854158637850069,-0.005913666351435087,0.009157046731279816,-0.005317651655772693,0.0012761616880427873
2025-06-23,0.0024875991592816504,0.023712252425267755,-0.00870131201048463,0.01801419776859814,0.01547897562507905,0.015299641138708076,0.011599811669152693
2025-06-24,-0.005955301634066323,0.01956961349756936,0.009564806093433464,0.008456709934241635,0.027332515078725583,0.02292370293649859,0.02242943315481094
2025-06-25,0.00629063578633704,-0.004942408214906102,0.023445294328526378,0.0044071736922772775,-0.013302662320889946,-0.01811568911382644,0.01836334239602344
2025-06-26,-0.002778470256679988,0.02456692175861197,0.016756614568727013,0.010522732223541276,0.005185441383534384,0.0022302368047515397,0.021057786206389872
2025-06-27,0.0003979975737542496,0.010384319593921054,0.02875414489234185,-0.0030354445834563926,-0.009027660493986511,0.007455920971753294,0.00011855669340388175
2025-06-30,0.02034015940234224,0.006079364782587193,-0.012882987614747043,0.0029641143554672844,-0.005726115903037066,0.018473443294788394,0.008769843640224373
2025-07-01,0.01291618357444646,-0.025566061983370303,-0.0022130750037663294,-0.010775837411726052,0.032460652247199295,0.0011829575793405045,0.01351022231323351
2025-07-02,0.02223078455769123,-0.007855631298048893,0.01592367219478641,-0.0019510209225863662,0.0027890133756214297,-0.003516557456386793,0.00567997903934625
2025-07-03,0.005225040243511225,0.007623570328481044,0.004982076482810349,0.015781244910589187,0.006321142677758518,0.013099206963597121,0.022590966850754235
2025-07-07,-0.016857926854769723,-0.0009180042269585353,-0.015262172707629085,-0.002245249579748032,-0.02135671241333892,-0.006186182546640828,-0.012623962099795882
2025-07-08,0.0002857369470350424,0.0032296487672787144,-0.013745082509964868,-0.00221012914051566,0.06957628501730517,-0.00586030197170373,-0.023173461208943924
2025-07-09,0.005380692982602575,0.016803887267475837,0.012961773777198982,0.013873883583607638,-0.0160825066713568,0.009053734213157805,0.0025710318557383705
2025-07-10,0.006014978895116485,-0.00756026312132374,0.005661823098547014,-0.0040317018153532835,0.005855084241860542,-0.005254914644713948,0.01503666673366455
2025-07-11,-0.005884824586848469,-0.013379390807276681,0.0144690568276713,0.003669056884183508,0.0,-0.022339073365573947,-0.004019273661751144
2025-07-14,-0.012028817972971062,0.004752553493643674,0.007603093210310163,-0.0005960116601197996,-0.02134370410068187,0.0073866513031155545,0.008878031534208075
2025-07-15,0.00234878684197648,-0.014606343498626995,0.002423457218403202,0.005566357948438405,-0.0022304824266785594,-0.009928762837888572,0.03680004337221843
2025-07-16,0.0050213625121611205,-0.010529516963484253,0.005329747321715761,-0.00039535698497761285,-0.0047193542295893565,0.008299211241658888,-0.007716013281904743
2025-07-17,-0.0006662476741469137,-0.0021339238220121626,0.0033337760303326913,0.012024859240198138,0.009483464286470289,-0.000257127757244624,0.03410356738338849
2025-07-18,0.005523257552692451,0.004091804700725676,0.00806193346700157,-0.003224620227927244,-0.0029666242494427175,-0.0021725629428186455,0.0038670680076100528
2025-07-21,0.006155875978032466,0.012338769390538129,0.027234422990290996,1.960089324581915e-05,0.006198888439900019,0.005414593804125456,-0.008560640640366546
2025-07-22,0.009036224276703031,-0.011445023545626265,0.00652284472759046,-0.009391056209314574,-0.006900073203134127,0.002621591869217621,0.014570921872038012
2025-07-23,-0.0011660263132247106,0.012443132567029558,-0.005801189652548389,0.0011875446980658122,-0.004218234558070799,0.009748246213456602,0.02117029959328942
2025-07-24,-0.001821293351485176,0.0017096735272719155,0.010198167566789706,0.009903683145380482,-0.02242719711869956,-0.0037152933038580027,-0.006250668045227559
2025-07-25,0.0005615031572101525,-0.0029658978713743567,0.005255757839064401,0.005539606279171716,0.019118015095757945,0.008673104512603835,0.00712862200668507
2025-07-28,0.000794902994330382,0.006945625877912365,-0.003105852792606001,-0.0023555287289833693,0.017508780093708376,-0.004397301814297316,-0.005412680547892013
2025-07-29,-0.012987750983177726,-0.02456695144053711,0.01646067972393528,0.0001365503351844488,-0.008357943600854623,-0.011759094701048078,-0.01119832844096813
2025-07-30,-0.010507808019068587,-0.006842858410050834,0.003984700339168201,0.0013071034048424135,-0.0223103541767542,-0.0010817924394485035,0.014077036265291554
2025-07-31,-0.007079645239497334,0.11252713022888616,-0.023558780585949624,0.03947465737521205,-0.051977701453524094,-0.015502469429605314,-0.02202284029263135
2025-08-01,-0.02500355362250295,-0.03029322970388526,-0.014434496386651285,-0.017600677522182195,-0.02166343685322203,-0.01771503639938765,-0.019957227731478455
2025-08-04,0.004792908693340925,0.03514616769517298,0.031248265513530216,0.02199936799886193,-0.010934966986857697,0.00825103537890537,0.009317038011683154
2025-08-05,-0.002114571362169193,-0.016628633752342137,-0.0018970983417964105,-0.014730225544841602,-0.09342181092423574,-0.01379504152707367,-0.006081653852920699
2025-08-06,0.050906778309795175,0.011172740751957955,0.007294443521691951,-0.005324349564480024,0.017378042033787677,0.006845784350500539,0.007757904788926906
2025-08-07,0.031793575553679565,-0.013160741951829147,0.002192845891004769,-0.007810405060015513,-0.03266409521889535,-0.022517248200714213,-0.010842355042079976
2025-08-08,0.04235793525056386,0.009805364452043275,0.02493377845961131,0.002303851888215913,0.00030982868178064393,0.014122629217004912,0.016441800400594175
2025-08-11,-0.00833742561094275,-0.004458635635526287,-0.0020851329247548733,-0.0005170101891194268,-0.020749430135573732,-0.0026129038120960013,-0.004529288827091027
2025-08-12,0.010872419065924621,0.03150662084067646,0.011641715004738318,0.014316575086791739,0.03858317902643149,0.0042647267820410395,0.037157433107265936
2025-08-13,0.01602444528652036,-0.012557014624206553,-0.006786557166853724,-0.016363073515781812,0.018879368518596396,0.01725362755919191,-0.011384914872421992
2025-08-14,-0.0023571690519698096,0.002627976893459394,0.0048524776481284615,0.0036496660913614143,-0.010759111266993915,0.00858267883807784,0.008557804716755157
2025-08-15,-0.005112200001143763,0.003963576590588103,0.004730342074746652,-0.0044213243767013966,-0.0009063440621941421,-0.002952259933249546,-0.01854185007789544
2025-08-18,-0.003022531587090427,-0.022744904150140632,-0.0019616838615760246,-0.005901882097190669,0.019957657872979873,-0.005022266564303157,0.005656962614406069
2025-08-19,-0.0014292607707683258,-0.02070714816832242,-0.009483903539595606,-0.014175142741905788,-0.015120065445042519,-0.0008460474114434513,-0.0050944242199872924
2025-08-20,-0.019734587754066668,-0.005003411824583859,-0.01116248491650984,-0.007944713224745104,-0.006020428956569401,0.0043217770635137764,-0.006080709310242738
2025-08-21,-0.004911305040181113,-0.01152840346242745,0.0021573874031637352,-0.0012873995969736596,-0.012719674198265363,-0.0006978684168519322,-0.006225233552333287
2025-08-22,0.012716750813830835,0.021228506887613907,0.03173957362494795,0.005929672003426312,0.05797555918981878,0.018476008481757455,0.028836922405124144
2025-08-25,-0.0026343071715032584,-0.0019740258054466997,0.011645399915190868,-0.005855302676245344,-0.00173963397020227,-0.003485275974332125,-0.002729339545723075
2025-08-26,0.009464701590599311,0.0010619629015322651,-0.006475136538465542,-0.004402542497525697,-0.018007507242614018,0.0067655401446695684,0.007578893980504597
2025-08-27,0.005145918125483151,-0.0089112200819631,0.001641412742279913,0.009361843214007903,0.004732250248154379,-0.00236339256955187,0.012014238833943258
2025-08-28,0.008980879291928812,0.004990712058069002,0.020050109416597905,0.005722846222226963,-0.011480713977177981,-0.0013986435637637351,-0.0005161987257069622
2025-08-29,-0.0018060204541949787,-0.016522196670075595,0.00600083163522469,-0.005788444984373142,-0.005658165614880639,0.005487967666873095,-0.0025820864430534662
2025-09-02,-0.01042469754672981,-0.004859854950414522,-0.0073270153802278415,-0.0030985420875198066,-0.006888249405747504,-0.00486099485428626,-0.01853581456784814
2025-09-03,0.038089829254487784,0.0026390503650361996,0.09136501092955474,0.000455385449735779,0.0018094082315747162,0.002285193639769423,0.002637662088596171
2025-09-04,0.005493227438596593,0.01573837245722931,0.007109945624559355,0.005184473258890376,0.0033113336734171828,0.0003420762743457928,0.021572223309339167
2025-09-05,-0.0003752419688486386,0.005075900486274598,0.011623043857317494,-0.025532988730748163,-0.0012001576675472192,-0.022137337467637908,-0.017305353300729354
2025-09-08,-0.007551387387481734,-0.00019946503331580434,-0.003194472724791231,0.006464665766642286,-0.010814053725544559,-0.0026805917161986104,0.004926678334908674
2025-09-09,-0.01483938605882873,0.01781209380194415,0.02388481700496592,0.00042151909861232184,-0.02368659788073757,0.00493722509489225,0.015333135620655636
2025-09-10,-0.03225954103271722,-0.017918233534433003,-0.0019195820980387746,0.003932500081951451,-0.00964233711772211,-0.017064401029491028,-0.0017464104659445923
2025-09-11,0.014286370691166894,-0.0014362153295323088,0.005017311511383182,0.0012790818500065804,0.010364197481983028,0.015881812890084834,0.0169805310810367
2025-09-12,0.01756302603182114,0.006245843545655827,0.001788943810779875,0.017744143492950837,-0.01554232757109697,-0.011819784907750708,0.0062741338483980336
2025-09-15,0.01123586030144863,0.012056751095801177,0.04489198014101614,0.010707963157335909,0.01736668687739007,-0.001119524430074681,0.0035196920898870054
2025-09-16,0.006125890181851501,0.0187001593140248,-0.0017884451604247564,-0.01226318657999581,-0.00620740074312387,0.002890516284714817,0.008517821267203018
2025-09-17,0.003527257082143187,-0.0042105292945979755,-0.006489943102210627,0.0019250992850845527,0.005621484335293303,0.018145450394952745,0.011128826773758593
2025-09-18,-0.004644562289381149,0.005839810411799817,0.010018893758405811,-0.0030782509566056326,0.033229760976830836,-0.023165921120748112,0.006387578286987106
2025-09-19,0.032032924294809195,-0.002396746784514514,0.010673357928135507,0.01864498128386649,-0.011121049767022106,0.010142561505678716,0.0026364238853706645
2025-09-22,0.04309567263758818,-0.016320576091413352,-0.00859770146953931,-0.00671911381413659,0.008206567320709457,0.008050015401287913,0.007888549784745846
2025-09-23,-0.006443219116596399,-0.012755341150652688,-0.003445136451741382,-0.010146788855002531,-0.0030146946786654416,-0.016436184464820425,-0.004734717906639596
2025-09-24,-0.008332448743135101,0.006963012852256867,-0.017960724720382015,0.001806598765426548,0.002419187057499439,-5.9015935118367224e-05,-0.013106761155275204
2025-09-25,0.018073001216163398,-0.015447064408543487,-0.005462563143603605,-0.006115863505952057,-0.009351466983437362,-0.011072351097906274,0.004525236756516282
2025-09-26,-0.0054890943685314,-0.006889921329830573,0.0030513222385999406,0.008737175342787395,0.08373926777201812,0.007285020347654214,0.012829447089727886
2025-09-29,-0.0040319034973952395,-0.0004705450638020636,-0.010099659599104305,0.0061391684555711645,0.04046078911977635,0.00826986559306886,-0.0025140652141456554
2025-09-30,0.0007860573749713939,-0.012133496198759475,-0.003892605996882237,0.006510093016419027,-0.03213606042077022,0.003586596667824793,-0.016091558288693575
2025-10-01,0.0032203038937570483,-0.023203234432170317,0.007404332302288097,0.0033978493450546043,-0.03710939602659258,0.018893790660235332,-0.02748762699763263
2025-10-02,0.006576637201686664,0.013536123242906317,0.0032257853066077757,-0.007638742799603859,0.035641940490643176,-0.005404797979708831,-0.0138791450187844
